origin_airport_code,dest_airport_code,airport_name,latitude,longitude
KGWO,KGWO,Greenwood/Leflore,33.49444444,-90.08472222
KGWO,KGWO,Greenwood/Leflore,33.49611111,-90.09083333
KGWO,KGWO,Greenwood/Leflore,33.49416667,-90.08472222
KGWO,KGWO,Greenwood/Leflore,33.49444444,-90.08666667
KGWO,KGWO,Greenwood/Leflore,33.49333333,-90.08666667
KGWO,KGWO,Greenwood/Leflore,33.49444444,-90.08472222
KGWO,KGWO,Greenwood/Leflore,33.49333333,-90.08666667
KGWI,KGWI,Gwinner Municipal,46.21944444,-97.64416667
KGWR,KGWR,Gwinner-Roger Melroe Field,46.21861111,-97.64333333
KGWR,KGWR,Gwinner-Roger Melroe Field,46.21833333,-97.64333333
KGWR,KGWR,Gwinner-Roger Melroe Field,46.21861111,-97.64333333
KGWR,KGWR,Gwinner-Roger Melroe Field,46.21833333,-97.64333333
KGWS,KGWS,Glenwood Springs Municipal,39.50833333,-107.3113889
KGWS,KGWS,Glenwood Springs Municipal,39.50611111,-107.3091667
KGWT,KGWT,Westerland/Sylt,54.91527778,8.34305556
KGWT,KGWT,Sylt,54.91333333,8.34055556
KGWT,KGWT,Sylt,54.91166667,8.3425
KGWY,KGWY,Carnmore,53.29444444,-8.95
KGXF,KGXF,Sayun International,15.96611111,48.78833333
KGXH,KGXH,Mildenhall NAF,52.35,0.5
KGXQ,KGXQ,Teniente Vidal,-45.58888889,-72.09861111
KGXQ,KGXQ,Teniente Vidal,-45.59416667,-72.10611111
KGXX,KGXX,Yagoua Airport,10.35833333,15.2375
KGXX,KGXX,Yagoua Ville,10.35638889,15.23777778
KGYA,KGYA,Guayaramerin Airport,-10.83,-65.36166667
KGYA,KGYA,Guayaramerin Airport,-10.82194444,-65.34583333
KBAK,KBAK,Baku Metropolitan Area,40.4675,50.04666667
KGYE,KGYE,Simon Bolivar International,-2.15805556,-79.88416667
KGYE,KGYE,Jose Joaquin de Olmedo International,-2.1575,-79.88361111
KGYE,KGYE,Jose Joaquin de Olmedo International,-2.15777778,-79.88388889
KGYE,KGYE,Jose Joaquin de Olmedo International,-2.1575,-79.88361111
KGYE,KGYE,Jose Joaquin de Olmedo International,-2.15777778,-79.88388889
KGYM,KGYM,Guaymas International,27.95555556,-110.9305556
KGYM,KGYM,General Jose Maria Yanez International,27.96888889,-110.9252778
KGYM,KGYM,General Jose Maria Yanez International,27.96944444,-110.9236111
KGYM,KGYM,General Jose Maria Yanez International,27.96888889,-110.9252778
KGYM,KGYM,General Jose Maria Yanez International,27.96944444,-110.9236111
KGYN,KGYN,Santa Genoveva,-16.63833333,-49.21083333
KGYN,KGYN,Santa Genoveva,-16.63194444,-49.22111111
KGYR,KGYR,Phoenix Goodyear,33.42361111,-112.3741667
KGYR,KGYR,Phoenix Goodyear,33.42361111,-112.3744444
KGYR,KGYR,Phoenix Goodyear,33.42388889,-112.3747222
KGYR,KGYR,Phoenix Goodyear,33.42333333,-112.3752778
KGYR,KGYR,Phoenix Goodyear,33.42388889,-112.3747222
KGYR,KGYR,Phoenix Goodyear,33.42333333,-112.3752778
KGYR,KGYR,Phoenix Goodyear,33.42361111,-112.3744444
KGYR,KGYR,Phoenix Goodyear,33.42333333,-112.3752778
KGYY,KGYY,Gary/Chicago International,41.61805556,-87.41555556
KGYY,KGYY,Gary/Chicago International,41.61638889,-87.41277778
KGYY,KGYY,Gary/Chicago International,41.61722222,-87.41444444
KGYY,KGYY,Gary/Chicago International,41.61638889,-87.41277778
KGYY,KGYY,Gary/Chicago International,41.61722222,-87.41444444
